"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CARROLL","027","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","21","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CARROLL","027","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","27","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CARROLL","027","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,272,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CARROLL","027","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","974,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CRAWFORD","047","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","22","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CRAWFORD","047","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","17","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CRAWFORD","047","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","3,623,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CRAWFORD","047","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","3,583,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GREENE","073","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","14","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GREENE","073","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","12","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GREENE","073","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","776,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GREENE","073","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","650,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GUTHRIE","077","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","7","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GUTHRIE","077","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","10","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GUTHRIE","077","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,159,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GUTHRIE","077","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","718,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","HARRISON","085","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","27","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","HARRISON","085","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","27","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","HARRISON","085","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","3,155,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","HARRISON","085","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","3,371,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","IDA","093","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","17","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","IDA","093","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","23","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","IDA","093","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","6,521,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","IDA","093","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","6,675,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","MONONA","133","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","20","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","MONONA","133","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","22","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","MONONA","133","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","2,554,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","MONONA","133","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","2,422,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SAC","161","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","25","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SAC","161","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","23","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SAC","161","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","2,963,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SAC","161","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","2,419,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SHELBY","165","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","30","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SHELBY","165","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","35","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SHELBY","165","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","4,575,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SHELBY","165","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","3,999,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","WOODBURY","193","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","26","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","WOODBURY","193","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","23","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","WOODBURY","193","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","4,405,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","WOODBURY","193","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","4,233,000","39.6"
