GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,GMY001,Median_Household_Income_Adjusted
G1901350,2000,2,4,Iowa,19,Monroe,135,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Monroe County,34877,44164.57092
G1901370,2000,2,4,Iowa,19,Montgomery,137,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Montgomery County,33214,42058.72232
G1901390,2000,2,4,Iowa,19,Muscatine,139,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Muscatine County,41803,52934.93013
G1901410,2000,2,4,Iowa,19,O Brien,141,,,,,,,,,,,,,9999,9999,9999,,,,,,,,O'Brien County,35758,45280.17682
G1901430,2000,2,4,Iowa,19,Osceola,143,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Osceola County,34274,43400.99503
G1901450,2000,2,4,Iowa,19,Page,145,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Page County,35466,44910.41868
G1901470,2000,2,4,Iowa,19,Palo Alto,147,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Palo Alto County,32409,41039.35484
G1901490,2000,2,4,Iowa,19,Plymouth,149,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Plymouth County,41638,52725.99145
G1901510,2000,2,4,Iowa,19,Pocahontas,151,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Pocahontas County,33362,42246.13398
G1901530,2000,2,4,Iowa,19,Polk,153,,,,,,,,,,,,,2120,9999,9999,,,,,,,,Polk County,46116,58396.46049
G1901550,2000,2,4,Iowa,19,Pottawattamie,155,,,,,,,,,,,,,5920,9999,9999,,,,,,,,Pottawattamie County,40089,50764.50049
G1901570,2000,2,4,Iowa,19,Poweshiek,157,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Poweshiek County,37836,47911.53784
G1901590,2000,2,4,Iowa,19,Ringgold,159,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Ringgold County,29110,36861.84762
G1901610,2000,2,4,Iowa,19,Sac,161,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Sac County,32874,41628.18202
G1901630,2000,2,4,Iowa,19,Scott,163,,,,,,,,,,,,,1960,9999,9999,,,,,,,,Scott County,42701,54072.06304
G1901650,2000,2,4,Iowa,19,Shelby,165,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Shelby County,37442,47412.61761
G1901670,2000,2,4,Iowa,19,Sioux,167,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Sioux County,40536,51330.53436
G1901690,2000,2,4,Iowa,19,Story,169,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Story County,40442,51211.50262
G1901710,2000,2,4,Iowa,19,Tama,171,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Tama County,37419,47383.49282
G1901730,2000,2,4,Iowa,19,Taylor,173,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Taylor County,31297,39631.2348
G1901750,2000,2,4,Iowa,19,Union,175,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Union County,31905,40401.14216
G1901770,2000,2,4,Iowa,19,Van Buren,177,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Van Buren County,31094,39374.17691
G1901790,2000,2,4,Iowa,19,Wapello,179,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Wapello County,32188,40759.50365
G1901810,2000,2,4,Iowa,19,Warren,181,,,,,,,,,,,,,2120,9999,9999,,,,,,,,Warren County,50349,63756.68725
G1901830,2000,2,4,Iowa,19,Washington,183,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Washington County,39103,49515.93361
G1901850,2000,2,4,Iowa,19,Wayne,185,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Wayne County,29380,37203.74727
G1901870,2000,2,4,Iowa,19,Webster,187,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Webster County,35334,44743.26774
G1901890,2000,2,4,Iowa,19,Winnebago,189,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Winnebago County,38381,48601.66862
G1901910,2000,2,4,Iowa,19,Winneshiek,191,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Winneshiek County,38908,49269.00609
G1901930,2000,2,4,Iowa,19,Woodbury,193,,,,,,,,,,,,,7720,9999,9999,,,,,,,,Woodbury County,38509,48763.75438
G1901950,2000,2,4,Iowa,19,Worth,195,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Worth County,36444,46148.85519
G1901970,2000,2,4,Iowa,19,Wright,197,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Wright County,36197,45836.08033
G2000010,2000,2,4,Kansas,20,Allen,1,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Allen County,31481,39864.23308
G2000030,2000,2,4,Kansas,20,Anderson,3,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Anderson County,33244,42096.71117
G2000050,2000,2,4,Kansas,20,Atchison,5,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Atchison County,34355,43503.56492
G2000070,2000,2,4,Kansas,20,Barber,7,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Barber County,33407,42303.11726
G2000090,2000,2,4,Kansas,20,Barton,9,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Barton County,32176,40744.30811
G2000110,2000,2,4,Kansas,20,Bourbon,11,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Bourbon County,31199,39507.13789
G2000130,2000,2,4,Kansas,20,Brown,13,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Brown County,31971,40484.71763
G2000150,2000,2,4,Kansas,20,Butler,15,,,,,,,,,,,,,9040,9999,9999,,,,,,,,Butler County,45474,57583.49909
G2000170,2000,2,4,Kansas,20,Chase,17,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Chase County,32656,41352.12971
G2000190,2000,2,4,Kansas,20,Chautauqua,19,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Chautauqua County,28717,36364.19368
G2000210,2000,2,4,Kansas,20,Cherokee,21,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Cherokee County,30505,38628.32915
G2000230,2000,2,4,Kansas,20,Cheyenne,23,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Cheyenne County,30599,38747.36088
G2000250,2000,2,4,Kansas,20,Clark,25,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Clark County,33857,42872.95001
G2000270,2000,2,4,Kansas,20,Clay,27,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Clay County,33965,43009.70987
G2000290,2000,2,4,Kansas,20,Cloud,29,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Cloud County,31758,40214.99679
G2000310,2000,2,4,Kansas,20,Coffey,31,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Coffey County,37839,47915.33672
G2000330,2000,2,4,Kansas,20,Comanche,33,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Comanche County,29415,37248.0676
G2000350,2000,2,4,Kansas,20,Cowley,35,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Cowley County,34406,43568.14597
G2000370,2000,2,4,Kansas,20,Crawford,37,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Crawford County,29409,37240.46983
G2000390,2000,2,4,Kansas,20,Decatur,39,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Decatur County,30257,38314.28799
G2000410,2000,2,4,Kansas,20,Dickinson,41,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Dickinson County,35975,45554.96283
G2000430,2000,2,4,Kansas,20,Doniphan,43,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Doniphan County,32537,41201.4406
G2000450,2000,2,4,Kansas,20,Douglas,45,,,,,,,,,,,,,4150,9999,9999,,,,,,,,Douglas County,37547,47545.57858
G2000470,2000,2,4,Kansas,20,Edwards,47,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Edwards County,30530,38659.98653
G2000490,2000,2,4,Kansas,20,Elk,49,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Elk County,27267,34528.06592
G2000510,2000,2,4,Kansas,20,Ellis,51,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Ellis County,32339,40950.71419
G2000530,2000,2,4,Kansas,20,Ellsworth,53,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Ellsworth County,35772,45297.90495
G2000550,2000,2,4,Kansas,20,Finney,55,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Finney County,38474,48719.43405
G2000570,2000,2,4,Kansas,20,Ford,57,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Ford County,37860,47941.92892
G2000590,2000,2,4,Kansas,20,Franklin,59,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Franklin County,39052,49451.35257
G2000610,2000,2,4,Kansas,20,Geary,61,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Geary County,31917,40416.3377
G2000630,2000,2,4,Kansas,20,Gove,63,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Gove County,33510,42433.54564
G2000650,2000,2,4,Kansas,20,Graham,65,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Graham County,31286,39617.30555
G2000670,2000,2,4,Kansas,20,Grant,67,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Grant County,39854,50466.92116
G2000690,2000,2,4,Kansas,20,Gray,69,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Gray County,40000,50651.80023
G2000710,2000,2,4,Kansas,20,Greeley,71,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Greeley County,34605,43820.13868
G2000730,2000,2,4,Kansas,20,Greenwood,73,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Greenwood County,30169,38202.85403
G2000750,2000,2,4,Kansas,20,Hamilton,75,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Hamilton County,32033,40563.22792
G2000770,2000,2,4,Kansas,20,Harper,77,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Harper County,29776,37705.20009
G2000790,2000,2,4,Kansas,20,Harvey,79,,,,,,,,,,,,,9040,9999,9999,,,,,,,,Harvey County,40907,51800.3298
G2000810,2000,2,4,Kansas,20,Haskell,81,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Haskell County,38634,48922.04125
G2000830,2000,2,4,Kansas,20,Hodgeman,83,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Hodgeman County,35994,45579.02244
G2000850,2000,2,4,Kansas,20,Jackson,85,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Jackson County,40451,51222.89928
G2000870,2000,2,4,Kansas,20,Jefferson,87,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Jefferson County,45535,57660.74309
G2000890,2000,2,4,Kansas,20,Jewell,89,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Jewell County,30538,38670.11689
G2000910,2000,2,4,Kansas,20,Johnson,91,,,,,,,,,,,,,3760,9999,9999,,,,,,,,Johnson County,61455,77820.15958
G2000930,2000,2,4,Kansas,20,Kearny,93,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Kearny County,40149,50840.47819
G2000950,2000,2,4,Kansas,20,Kingman,95,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Kingman County,37790,47853.28827
G2000970,2000,2,4,Kansas,20,Kiowa,97,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Kiowa County,31576,39984.5311
G2000990,2000,2,4,Kansas,20,Labette,99,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Labette County,30875,39096.8583
G2001010,2000,2,4,Kansas,20,Lane,101,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Lane County,36047,45646.13607
G2001030,2000,2,4,Kansas,20,Leavenworth,103,,,,,,,,,,,,,3760,9999,9999,,,,,,,,Leavenworth County,48114,60926.51791
G2001050,2000,2,4,Kansas,20,Lincoln,105,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Lincoln County,30893,39119.65161
G2001070,2000,2,4,Kansas,20,Linn,107,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Linn County,35906,45467.58848
G2001090,2000,2,4,Kansas,20,Logan,109,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Logan County,32131,40687.32483
G2001110,2000,2,4,Kansas,20,Lyon,111,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Lyon County,32819,41558.5358
G2001130,2000,2,4,Kansas,20,McPherson,113,,,,,,,,,,,,,9999,9999,9999,,,,,,,,McPherson County,41138,52092.84395
G2001150,2000,2,4,Kansas,20,Marion,115,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Marion County,34500,43687.1777
G2001170,2000,2,4,Kansas,20,Marshall,117,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Marshall County,32089,40634.14044
G2001190,2000,2,4,Kansas,20,Meade,119,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Meade County,36761,46550.27071
G2001210,2000,2,4,Kansas,20,Miami,121,,,,,,,,,,,,,3760,9999,9999,,,,,,,,Miami County,46665,59091.65645
G2001230,2000,2,4,Kansas,20,Mitchell,123,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Mitchell County,33385,42275.25877
G2001250,2000,2,4,Kansas,20,Montgomery,125,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Montgomery County,30997,39251.3463
G2001270,2000,2,4,Kansas,20,Morris,127,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Morris County,32163,40727.84627
G2001290,2000,2,4,Kansas,20,Morton,129,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Morton County,37232,47146.69566
G2001310,2000,2,4,Kansas,20,Nemaha,131,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Nemaha County,34296,43428.85352
G2001330,2000,2,4,Kansas,20,Neosho,133,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Neosho County,32167,40732.91145
G2001350,2000,2,4,Kansas,20,Ness,135,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Ness County,32340,40951.98049
G2001370,2000,2,4,Kansas,20,Norton,137,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Norton County,31050,39318.45993
G2001390,2000,2,4,Kansas,20,Osage,139,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Osage County,37928,48028.03698
G2001410,2000,2,4,Kansas,20,Osborne,141,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Osborne County,29145,36906.16794
G2001430,2000,2,4,Kansas,20,Ottawa,143,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Ottawa County,38009,48130.60688
G2001450,2000,2,4,Kansas,20,Pawnee,145,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Pawnee County,35175,44541.92683
G2001470,2000,2,4,Kansas,20,Phillips,147,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Phillips County,35013,44336.78704
G2001490,2000,2,4,Kansas,20,Pottawatomie,149,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Pottawatomie County,40176,50874.66815
G2001510,2000,2,4,Kansas,20,Pratt,151,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Pratt County,35529,44990.19526
G2001530,2000,2,4,Kansas,20,Rawlins,153,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Rawlins County,32105,40654.40116
G2001550,2000,2,4,Kansas,20,Reno,155,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Reno County,35510,44966.13566
G2001570,2000,2,4,Kansas,20,Republic,157,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Republic County,30494,38614.39991
G2001590,2000,2,4,Kansas,20,Rice,159,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Rice County,35671,45170.00915
G2001610,2000,2,4,Kansas,20,Riley,161,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Riley County,32042,40574.62458
G2001630,2000,2,4,Kansas,20,Rooks,163,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Rooks County,30457,38567.54699
G2001650,2000,2,4,Kansas,20,Rush,165,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Rush County,31268,39594.51224
G2001670,2000,2,4,Kansas,20,Russell,167,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Russell County,29284,37082.18295
G2001690,2000,2,4,Kansas,20,Saline,169,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Saline County,37308,47242.93408
G2001710,2000,2,4,Kansas,20,Scott,171,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Scott County,40534,51328.00177
G2001730,2000,2,4,Kansas,20,Sedgwick,173,,,,,,,,,,,,,9040,9999,9999,,,,,,,,Sedgwick County,42485,53798.54332
G2001750,2000,2,4,Kansas,20,Seward,175,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Seward County,36752,46538.87405
G2001770,2000,2,4,Kansas,20,Shawnee,177,,,,,,,,,,,,,8440,9999,9999,,,,,,,,Shawnee County,40988,51902.8997
G2001790,2000,2,4,Kansas,20,Sheridan,179,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Sheridan County,33547,42480.39856
G2001810,2000,2,4,Kansas,20,Sherman,181,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Sherman County,32684,41387.58597
G2001830,2000,2,4,Kansas,20,Smith,183,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Smith County,28486,36071.67954
G2001850,2000,2,4,Kansas,20,Stafford,185,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Stafford County,31107,39390.63875
G2001870,2000,2,4,Kansas,20,Stanton,187,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Stanton County,40172,50869.60297
G2001890,2000,2,4,Kansas,20,Stevens,189,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Stevens County,41830,52969.12009
G2001910,2000,2,4,Kansas,20,Sumner,191,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Sumner County,39415,49911.01765
G2001930,2000,2,4,Kansas,20,Thomas,193,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Thomas County,37034,46895.96925
G2001950,2000,2,4,Kansas,20,Trego,195,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Trego County,29677,37579.83689
G2001970,2000,2,4,Kansas,20,Wabaunsee,197,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Wabaunsee County,41710,52817.16469
G2001990,2000,2,4,Kansas,20,Wallace,199,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Wallace County,33000,41787.73519
G2002010,2000,2,4,Kansas,20,Washington,201,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Washington County,29363,37182.22026
G2002030,2000,2,4,Kansas,20,Wichita,203,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Wichita County,33462,42372.76348
G2002050,2000,2,4,Kansas,20,Wilson,205,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Wilson County,29747,37668.47754
G2002070,2000,2,4,Kansas,20,Woodson,207,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Woodson County,25335,32081.58397
G2002090,2000,2,4,Kansas,20,Wyandotte,209,,,,,,,,,,,,,3760,9999,9999,,,,,,,,Wyandotte County,33784,42780.51048
G2100010,2000,3,6,Kentucky,21,Adair,1,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Adair County,24055,30460.72636
G2100030,2000,3,6,Kentucky,21,Allen,3,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Allen County,31238,39556.52339
G2100050,2000,3,6,Kentucky,21,Anderson,5,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Anderson County,45433,57531.581
G2100070,2000,3,6,Kentucky,21,Ballard,7,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Ballard County,32130,40686.05854
G2100090,2000,3,6,Kentucky,21,Barren,9,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Barren County,31240,39559.05598
G2100110,2000,3,6,Kentucky,21,Bath,11,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Bath County,26018,32946.46346
G2100130,2000,3,6,Kentucky,21,Bell,13,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Bell County,19057,24131.78393
G2100150,2000,3,6,Kentucky,21,Boone,15,,,,,,,,,,,,,1642,1640,9999,,,,,,,,Boone County,53593,67864.54825
G2100170,2000,3,6,Kentucky,21,Bourbon,17,,,,,,,,,,,,,4280,9999,9999,,,,,,,,Bourbon County,35038,44368.44441
G2100190,2000,3,6,Kentucky,21,Boyd,19,,,,,,,,,,,,,3400,9999,9999,,,,,,,,Boyd County,32749,41469.89515
G2100210,2000,3,6,Kentucky,21,Boyle,21,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Boyle County,35241,44625.5023
G2100230,2000,3,6,Kentucky,21,Bracken,23,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Bracken County,34823,44096.19099
G2100250,2000,3,6,Kentucky,21,Breathitt,25,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Breathitt County,19155,24255.88084
G2100270,2000,3,6,Kentucky,21,Breckinridge,27,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Breckinridge County,30554,38690.37761
G2100290,2000,3,6,Kentucky,21,Bullitt,29,,,,,,,,,,,,,4520,9999,9999,,,,,,,,Bullitt County,45106,57117.50253
G2100310,2000,3,6,Kentucky,21,Butler,31,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Butler County,29405,37235.40465
G2100330,2000,3,6,Kentucky,21,Caldwell,33,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Caldwell County,28686,36324.93854
G2100350,2000,3,6,Kentucky,21,Calloway,35,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Calloway County,30134,38158.5337
G2100370,2000,3,6,Kentucky,21,Campbell,37,,,,,,,,,,,,,1642,1640,9999,,,,,,,,Campbell County,41903,53061.55963
G2100390,2000,3,6,Kentucky,21,Carlisle,39,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Carlisle County,30087,38099.01784
G2100410,2000,3,6,Kentucky,21,Carroll,41,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Carroll County,35925,45491.64808
G2100430,2000,3,6,Kentucky,21,Carter,43,,,,,,,,,,,,,3400,9999,9999,,,,,,,,Carter County,26427,33464.37812
G2100450,2000,3,6,Kentucky,21,Casey,45,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Casey County,21580,27326.64623
G2100470,2000,3,6,Kentucky,21,Christian,47,,,,,,,,,,,,,1660,9999,9999,,,,,,,,Christian County,31177,39479.2794
G2100490,2000,3,6,Kentucky,21,Clark,49,,,,,,,,,,,,,4280,9999,9999,,,,,,,,Clark County,39946,50583.4203
G2100510,2000,3,6,Kentucky,21,Clay,51,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Clay County,16271,20603.88604
G2100530,2000,3,6,Kentucky,21,Clinton,53,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Clinton County,19563,24772.5292
G2100550,2000,3,6,Kentucky,21,Crittenden,55,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Crittenden County,29060,36798.53287
G2100570,2000,3,6,Kentucky,21,Cumberland,57,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Cumberland County,21572,27316.51587
G2100590,2000,3,6,Kentucky,21,Daviess,59,,,,,,,,,,,,,5990,9999,9999,,,,,,,,Daviess County,36813,46616.11805
G2100610,2000,3,6,Kentucky,21,Edmonson,61,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Edmonson County,25413,32180.35498
G2100630,2000,3,6,Kentucky,21,Elliott,63,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Elliott County,21014,26609.92325
G2100650,2000,3,6,Kentucky,21,Estill,65,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Estill County,23318,29527.46695
G2100670,2000,3,6,Kentucky,21,Fayette,67,,,,,,,,,,,,,4280,9999,9999,,,,,,,,Fayette County,39813,50415.00307
G2100690,2000,3,6,Kentucky,21,Fleming,69,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Fleming County,27990,35443.59721
G2100710,2000,3,6,Kentucky,21,Floyd,71,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Floyd County,21168,26804.93268
G2100730,2000,3,6,Kentucky,21,Franklin,73,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Franklin County,40011,50665.72948
G2100750,2000,3,6,Kentucky,21,Fulton,75,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Fulton County,24382,30874.80483
G2100770,2000,3,6,Kentucky,21,Gallatin,77,,,,,,,,,,,,,1642,1640,9999,,,,,,,,Gallatin County,36422,46120.9967
G2100790,2000,3,6,Kentucky,21,Garrard,79,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Garrard County,34284,43413.65798
G2100810,2000,3,6,Kentucky,21,Grant,81,,,,,,,,,,,,,1642,1640,9999,,,,,,,,Grant County,38438,48673.84743
G2100830,2000,3,6,Kentucky,21,Graves,83,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Graves County,30874,39095.59201
G2100850,2000,3,6,Kentucky,21,Grayson,85,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Grayson County,27639,34999.12767
G2100870,2000,3,6,Kentucky,21,Green,87,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Green County,25463,32243.66973
G2100890,2000,3,6,Kentucky,21,Greenup,89,,,,,,,,,,,,,3400,9999,9999,,,,,,,,Greenup County,32142,40701.25408
G2100910,2000,3,6,Kentucky,21,Hancock,91,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Hancock County,36914,46744.01384
G2100930,2000,3,6,Kentucky,21,Hardin,93,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Hardin County,37744,47795.0387
G2100950,2000,3,6,Kentucky,21,Harlan,95,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Harlan County,18665,23635.39628
G2100970,2000,3,6,Kentucky,21,Harrison,97,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Harrison County,36210,45852.54216
G2100990,2000,3,6,Kentucky,21,Hart,99,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Hart County,25378,32136.03466
G2101010,2000,3,6,Kentucky,21,Henderson,101,,,,,,,,,,,,,2440,9999,9999,,,,,,,,Henderson County,35892,45449.86035
G2101030,2000,3,6,Kentucky,21,Henry,103,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Henry County,37263,47185.9508
G2101050,2000,3,6,Kentucky,21,Hickman,105,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Hickman County,31615,40033.91661
G2101070,2000,3,6,Kentucky,21,Hopkins,107,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Hopkins County,30868,39087.99424
G2101090,2000,3,6,Kentucky,21,Jackson,109,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Jackson County,20177,25550.03433
G2101110,2000,3,6,Kentucky,21,Jefferson,111,,,,,,,,,,,,,4520,9999,9999,,,,,,,,Jefferson County,39457,49964.20204
G2101130,2000,3,6,Kentucky,21,Jessamine,113,,,,,,,,,,,,,4280,9999,9999,,,,,,,,Jessamine County,40096,50773.36455
G2101150,2000,3,6,Kentucky,21,Johnson,115,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Johnson County,24911,31544.67489
G2101170,2000,3,6,Kentucky,21,Kenton,117,,,,,,,,,,,,,1642,1640,9999,,,,,,,,Kenton County,43906,55597.94852
G2101190,2000,3,6,Kentucky,21,Knott,119,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Knott County,20373,25798.22815
G2101210,2000,3,6,Kentucky,21,Knox,121,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Knox County,18294,23165.60084
